time,seconds_elapsed,z,y,x
1772363448231529700,0.11852978515625,0.05386953735351562,0.05154781640768051,-0.04103577474355698
1772363448241598700,0.1285986328125,-0.00869534763097763,0.027370237484574317,-0.04375423992201686
1772363448251668700,0.138668701171875,0.012285481077432632,-0.005973813712596893,-0.04099295851513743
1772363448261737700,0.14873779296875,0.06312719504237174,-0.0000415010541677475,0.009629267480224371
1772363448271807700,0.158807861328125,0.05864449667036533,-0.029949148061871527,0.019422347220033408
1772363448281876700,0.168876708984375,0.03911445129215717,-0.027755437409877775,-0.04343845197111368
1772363448291946800,0.17894677734375,0.024959084689617154,0.010043255108594894,-0.010174772533774376
1772363448302015700,0.189015625,-0.027981062859296798,0.037141105392575265,0.034009237107634545
1772363448312085800,0.199085693359375,-0.09399404247105121,0.0405249026119709,-0.016779431495815515
1772363448322154800,0.20915478515625,-0.05454349109232425,0.05129588747322559,-0.06715893477648496
1772363448332224800,0.219224853515625,-0.02636661339998245,0.04957739311754703,-0.036893560372292994
1772363448342293800,0.229293701171875,-0.15343991865217685,0.03464344335794449,0.02702332374304533
1772363448352363800,0.23936376953125,-0.08093114728033542,-0.034548166289925575,-0.01687777730375528
1772363448362432800,0.249432861328125,0.043138884502649306,-0.03301847250461578,-0.07342720139101147
1772363448372502800,0.259502685546875,0.017714520388841627,-0.057332245028018945,-0.060857350414246315
1772363448382571800,0.26957177734375,0.025642975300550458,-0.038541035318374633,0.019659516976773737
1772363448392641800,0.279641845703125,0.08023205910027027,0.03708674485683441,0.09267521495744585
1772363448402710800,0.289710693359375,0.09949731606245041,0.096560678088665,0.11134352893978357
1772363448412780800,0.29978076171875,0.04128536559045314,0.06938859352469444,0.07022182947844266
1772363448422849500,0.309849609375,-0.001931260323524475,0.039136078602075575,0.045171997765451666
1772363448432919800,0.319919921875,-0.014307926815748214,0.06596914047002791,0.14936521655917168
1772363448442988800,0.32998876953125,-0.02110591639280319,0.06629588820636272,0.17300342790856957
1772363448453058800,0.340058837890625,-0.03812777834236622,0.06393208168447018,0.10589549266695976
1772363448463127800,0.3501279296875,-0.032440964877605435,0.05146832143068313,0.04200374299287796
1772363448473197800,0.36019775390625,-0.1517161635994911,0.0054179333955049515,0.029653379985690113
1772363448483266800,0.370266845703125,-0.10614566803574561,-0.019376316121220587,0.031562574607878924
1772363448493336600,0.380336669921875,0.05711304931938648,0.0023223054677248,-0.02085720232874155
1772363448503405800,0.39040576171875,0.041969840723276135,-0.02556581841111183,-0.025049977843463418
1772363448513475600,0.4004755859375,-0.026299393382668495,-0.05121639249622822,-0.030486323678493497
1772363448523544800,0.410544921875,0.015713117438554764,-0.013594225588440895,-0.03226034761369228
1772363448533614600,0.420614501953125,0.048912791728973386,0.01395955176949501,-0.05968903728723526
1772363448543683800,0.430683837890625,0.0026326865911483763,-0.006280103182792663,-0.09393310606405138
1772363448553753900,0.44075390625,-0.02705985636115074,-0.003821604114770889,-0.0907974383868277
1772363448563822800,0.45082275390625,0.006388239732384681,0.006675239980220795,-0.04677563356980681
1772363448573892900,0.460892822265625,0.020527239722013473,0.016695114213228224,-0.017911358135193584
1772363448583961600,0.470961669921875,-0.016726093873381614,0.07505670228898524,0.030892566391825676
1772363448594031900,0.481031982421875,-0.04929623808860779,0.0654296267658472,0.06041822834461927
1772363448604100600,0.4911005859375,-0.03331774771213531,0.04709200604259967,0.038896424627304076
1772363448614169900,0.501169921875,0.012079729372262954,0.05863923597335815,0.020420272216200828
1772363448624239600,0.511239501953125,0.06021919864118099,0.08507716104388237,0.022822511052340268
1772363448634308900,0.521308837890625,0.06846154180765152,0.0803700062662363,0.03330240401253104
1772363448644378600,0.531378662109375,0.004300912064313888,0.010496259573101997,0.004467500802874565
1772363448654447900,0.54144775390625,-0.05003974993228912,-0.06878127528131008,-0.023388328241556882
1772363448664517600,0.551517578125,-0.052344519743323326,-0.12066110012233257,-0.0381000135526061
1772363448674587000,0.5615869140625,-0.0011748889982700348,-0.13045534890592098,-0.04747705983743071
1772363448684657000,0.571656982421875,0.024062428110837936,-0.0962386065274477,-0.04465075037032366
1772363448694725600,0.5817255859375,0.023265140253305432,-0.03307926278114319,-0.01379807759746909
1772363448704795400,0.59179541015625,0.028521745607256888,0.024936872857809066,0.015310381856560706
1772363448714864400,0.601864501953125,0.03200023537278175,0.05585924986600876,0.026837591912597415
1772363448724934400,0.611934326171875,0.04670622159540653,0.05422434214055538,0.010771277122199534
1772363448735003400,0.62200341796875,0.07888181353509426,0.040082419541478155,-0.02740165553614497
1772363448745073400,0.632073486328125,0.1502478446125984,0.01687690052092075,-0.038621114817261694
1772363448755142400,0.642142333984375,0.2110989114165306,0.004611877709627152,-0.02700213482454419
1772363448765212400,0.65221240234375,0.16652327210903167,-0.04841244099140167,-0.05942483339309692
1772363448775281400,0.662281494140625,0.0928314284324646,-0.03759177176952362,-0.04324453683421015
1772363448785351400,0.672351318359375,0.026740707409381864,-0.03345978653132915,0.004910568395256996
1772363448795420400,0.68242041015625,0.01694587410390377,-0.01686345651745796,0.02004837016388774
1772363448805490400,0.692490478515625,0.05763970354199409,0.012148702955245972,0.03906023688688874
1772363448815559400,0.702559326171875,0.08994096768796443,0.010783844342827796,0.03133592624515295
1772363448825629400,0.71262939453125,0.06937456499934196,-0.02556640293300152,-0.011624532950669526
1772363448835698400,0.722698486328125,0.0374444722533226,-0.041540801656246185,-0.024872137058526277
1772363448845768400,0.7327685546875,0.02380173134803772,-0.041088966235518457,-0.005007452898472547
1772363448855837400,0.74283740234375,-0.022875264152884482,-0.01040858128964901,0.010539952584356069
1772363448865907500,0.752907470703125,-0.05504617991745472,0.03394318613409996,0.03463029161542654
1772363448875976400,0.7629765625,-0.05904314059913158,0.023142975178360937,0.02663987738341093
1772363448886046500,0.77304638671875,-0.027623919984698295,0.0018014964640140532,-0.0044607788011431695
1772363448896115200,0.783115234375,0.0075122753262519834,0.04260287792980671,0.03734685709774494
1772363448906185500,0.793185546875,0.058465632972121234,0.032057518517971034,0.04627294474467635
1772363448916254500,0.80325439453125,0.07858546093702316,-0.007791092267632484,0.015551789397001265
1772363448926324500,0.813324462890625,0.059222004297375674,-0.06297931100428104,-0.012094780810922384
1772363448936393500,0.8233935546875,0.02999532529115677,-0.029450550889968872,0.053369771137833595
1772363448946463200,0.833463134765625,0.048587797558307645,0.018814006063342093,0.12248583133146167
1772363448956532500,0.843532470703125,0.043599487751722336,0.03728139064610004,0.12714037913903592
1772363448966602200,0.853602294921875,0.0064794251471757885,0.0034919337689876553,0.0707432230040431
1772363448976671500,0.86367138671875,-0.013110825985670089,0.004872574472427368,0.04300678255558014
1772363448986740200,0.873740234375,-0.03175122904777527,-0.005077157133817673,-0.011112053383886813
1772363448996810500,0.883810546875,0.003705868780612945,-0.006492284628748893,-0.008465776658803223
1772363449006879200,0.893879150390625,0.01834229689836502,0.0013683657437562943,-0.014812223076075314
1772363449016949500,0.903949462890625,0.012809212690591812,0.011538462102413176,-0.007717588640004396
1772363449027018200,0.914018310546875,-0.04714402849078178,-0.009159458011388778,-0.007316314362734556
1772363449037088500,0.924088623046875,-0.07146949145197867,-0.01746434502005577,0.018468699757009745
1772363449047157500,0.934157470703125,-0.026491116562485692,-0.020135025534033773,0.04371434630304575
1772363449057227300,0.944227294921875,-0.0001274257719516754,-0.00800561180114746,0.037635172519832845
1772363449067296500,0.954296630859375,0.059309098058938976,0.028577275186777114,0.03947422451525926
1772363449077366300,0.9643662109375,0.11879179911911487,0.07250175710916519,0.06198226279094815
1772363449087435500,0.974435546875,0.07195639818608761,0.08210252914726733,0.06483560639545322
1772363449097505300,0.98450537109375,-0.02844108158648014,0.06177928756475448,0.09220891261994839
1772363449107574500,0.994574462890625,-0.12112521050274372,0.029047230786085128,0.11967954173907637
1772363449117644300,1.004644287109375,-0.12968027288019657,-0.020230302602052688,0.10750438916832208
1772363449127713500,1.014713623046875,-0.08964052343666552,-0.04866553896963596,0.06769494134932756
1772363449137783600,1.024783447265625,0.005588029265403747,-0.018355740901827813,0.06778598063364624
1772363449147852500,1.0348525390625,0.09661971479952335,-0.009689619365334511,0.05519947078302502
1772363449157922600,1.044922607421875,0.0656301177740097,-0.021247370690107344,-0.028257103321701286
1772363449167991300,1.0549912109375,0.005424363136291504,0.004307926326990127,-0.0414355877161026
1772363449178061600,1.0650615234375,-0.010262450817227363,0.006006546938419342,-0.0467458229534328
1772363449188130300,1.07513037109375,-0.02003448776900768,0.0007739069819450377,-0.07028612688630818
1772363449198200600,1.08520068359375,-0.006911386823654175,-0.00360416197180748,-0.09944251713529229
1772363449208269300,1.095269287109375,0.01787351034283638,-0.012566051584482192,-0.11524228994399309
1772363449218339300,1.10533935546875,0.05244447298645973,-0.006178396373987197,-0.08123655996769666
