time,seconds_elapsed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1772366269307703000,0.113703125,0.009695391518995166,0.007145350843155756,-0.039032033705711365,-0.000027239322662353516,-0.0013128845021128654,0.00030931364744901657
1772366269317773000,0.12377294921875,0.005246595416590571,0.007409956596093252,-0.030799627411365507,-0.00008662790060043335,-0.0017570997588336468,0.0013748439960181713
1772366269327843000,0.133843017578125,0.0044580388547852635,0.01637711603892967,-0.037678281009197234,-0.0009919153526425362,-0.0008840751834213734,-0.00037810299545526505
1772366269337913000,0.1439130859375,0.005439779901131987,0.003970976857049391,-0.031987960413098336,0.003498706966638565,-0.0027919639833271503,-0.002271610777825117
1772366269347983000,0.153983154296875,0.002642952256835997,0.007587340723304078,-0.0255453601449728,0.0010321037843823433,-0.00037228967994451523,0.00015563098713755608
1772366269358054100,0.16405419921875,0.0072973539339378475,0.013833404639177024,-0.037515199401974675,-0.0020832614973187447,0.0002889730967581272,-0.0015431991778314114
1772366269368124200,0.174124267578125,0.01100698557421565,0.016323166495142503,-0.03990998558402061,-0.0009413091465830803,-0.0020854028407484293,-0.0008156648837029934
1772366269378194200,0.184194091796875,0.012590564971230924,0.006022995749721303,-0.0310831205278635,-0.0022103050723671913,0.0006275591440498829,0.00017662858590483665
1772366269388264200,0.19426416015625,0.009856463832221924,0.012720803754776716,-0.04799509236216545,0.00007212162017822266,0.00003983033820986748,-0.0001971423625946045
1772366269398334000,0.204333984375,0.00422112482637167,0.0063342536559794094,-0.05443477002084255,0.0009781289845705032,0.0008129463531076908,-0.00008528959006071091
1772366269408404200,0.214404296875,0.005964461362361908,0.008738693582359701,-0.025407412979006765,-0.0017886543646454811,-0.0007946332916617393,-0.0008588638156652451
1772366269418474200,0.22447412109375,0.007229695525206625,0.014515569083904847,-0.04081599451303482,-0.0012624142691493034,0.00003440864384174347,-0.0009941523894667625
1772366269428545300,0.234545166015625,0.0065013812506571405,0.011169162999140099,-0.04305938952565193,-0.001549743115901947,0.0005943006835877895,0.00022944249212741852
1772366269438615000,0.244614990234375,0.01180197187680751,0.006196114693768322,-0.0348258141875267,-0.0008615823462605476,-0.0031892522238194942,0.0005945614539086819
1772366269448685000,0.25468505859375,0.004863331720046699,0.01577743311272934,-0.034378070420026774,-0.0027872398495674133,0.0009765462018549442,-0.0020565390586853027
1772366269458755000,0.264755126953125,0.0040716333530843255,0.012522979627735912,-0.04335749568939209,-0.001749139279127121,0.0009544421918690205,-0.00028393929824233055
1772366269468825000,0.2748251953125,0.0017543693866580723,0.006077264953916892,-0.040517303827404975,0.00022746529430150986,-0.0008535538800060749,-0.002115996088832617
1772366269478895000,0.28489501953125,-0.0028666780101135373,0.009246268645161763,-0.033033085551857945,-0.0012479256838560104,0.00043728016316890717,-0.00028986670076847076
1772366269488966100,0.294966064453125,0.007153671146929263,0.008700306933885439,-0.04125613949596882,0.001934749074280262,-0.003997087944298983,0.0026395865716040134
1772366269499036200,0.3050361328125,0.0025428163506090637,0.013622474435390903,-0.03810498198866844,0.000017805956304073334,-0.0014529703184962273,-0.0011729947291314602
1772366269509106200,0.315106201171875,0.002694170987419784,0.0130965508651454,-0.03526303656101227,0.001865302212536335,-0.000011220108717679977,-0.00039862608537077904
1772366269519176200,0.32517626953125,0.007322378777340054,0.01273939885739237,-0.03197100927829742,-0.00040157977491617203,-0.0011308128014206886,0.00200221361592412
1772366269529246200,0.33524609375,0.009636464405991136,0.014034407103992997,-0.03751052322685718,-0.0008788015693426132,-0.0008808174170553684,0.001628858968615532
1772366269539316200,0.345316162109375,0.00495711095072329,0.003665043579880148,-0.028383798441290853,0.0002993810921907425,0.0037632030434906483,0.0007090033032000065
1772366269549386000,0.355385986328125,0.0067245590146630995,0.00743542896406725,-0.042757776230573655,0.0011091651394963264,-0.0007841284386813641,0.0016141613014042377
1772366269559457000,0.36545703125,0.009232596312835812,0.010415074962517246,-0.041704467785358426,-0.002707943320274353,0.0015546595677733421,0.00026313960552215576
1772366269569527000,0.375527099609375,0.0089408833572641,0.005512562009552494,-0.03556815698742866,-0.0016059977933764458,0.0008509685285389423,0.000532323494553566
1772366269579597300,0.385597412109375,0.009012852614931762,0.01011441151550971,-0.040808395728468894,-0.0011567221954464912,-0.0004888679832220078,0.0037603413220494986
1772366269589667000,0.3956669921875,-0.002448890989460051,0.00808814811860211,-0.03003916443288326,0.0016481010243296623,0.0014181765727698803,-0.000422788318246603
1772366269599737000,0.405737060546875,0.005586714091151953,0.011852103762002662,-0.03123860335052013,-0.0003418130800127983,-0.0016154299955815077,0.0005396781489253044
1772366269609807000,0.41580712890625,0.014006094324961305,0.007750678058853372,-0.04141162231862545,0.0013881810009479523,0.0007626507431268692,0.0017980593256652355
1772366269619877000,0.425877197265625,0.005369052752479911,0.0039058848647400735,-0.027494156125187873,-0.0004451386630535126,-0.000528982374817133,-0.0019295671954751015
1772366269629948200,0.4359482421875,0.005802548798918724,0.0115274840506725,-0.03900982187390327,-0.0005197273567318916,-0.0008088052272796631,0.002287218812853098
