time,seconds_elapsed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1772364941684158700,0.10815869140625,0.311705248166807,0.0462719218313694,-0.09683306528925895,-0.0025656744837760925,-0.13695551455020905,0.04789664223790169
1772364941694229800,0.118229736328125,0.3349224941577762,0.1838882484078407,0.12864274652600288,0.005317023955285549,-0.10089422017335892,0.03383179381489754
1772364941704300000,0.128300048828125,0.2574657632560469,0.27141514069139955,0.37661154517829415,0.0006375843659043312,-0.015926335006952286,0.019256312400102615
1772364941714369800,0.138369873046875,0.1632530000003986,0.3285603387147188,0.5026607680797577,-0.009499823674559593,0.06341001391410828,-0.0025449106469750404
1772364941724439800,0.148439697265625,0.10941367512205614,0.2376373742520809,0.3611334055393934,-0.020111721009016037,0.10366955399513245,-0.018126267939805984
1772364941734509800,0.158509765625,0.11585575480037368,0.09895137261748313,0.1173223110884428,-0.024110011756420135,0.1108747273683548,-0.023319751024246216
1772364941744580900,0.168580810546875,0.12797246431531384,-0.06352525444924831,-0.05341068767011165,-0.033188462257385254,0.08678590506315231,-0.01979745551943779
1772364941754651000,0.17865087890625,0.1401720754738897,-0.22414953164756296,-0.1100374147772789,-0.04892479255795479,0.05372268706560135,-0.010372591204941273
1772364941764721000,0.188720947265625,0.16970453249365092,-0.3494932366281748,-0.07888765875399112,-0.07504374533891678,0.019760459661483765,-0.002353014424443245
1772364941774790700,0.198790771484375,0.18842651289198548,-0.38386253921985625,0.01400046830177307,-0.0930350124835968,0.004456528462469578,0.003548664040863514
1772364941784861700,0.20886181640625,0.150458939213166,-0.26013036108911036,0.08433364920020103,-0.10532602667808533,0.01654088869690895,0.004255200736224651
1772364941794932000,0.218931884765625,0.14319114016727544,-0.053958969202637666,0.0818254657715559,-0.10004863142967224,0.02217097207903862,0.004142552614212036
1772364941805001700,0.229001708984375,0.13104375238628127,0.14730945307314394,0.034413141733407974,-0.07877902686595917,0.030071504414081573,0.0005225175991654396
1772364941815071700,0.23907177734375,0.09186741483905352,0.3079465897530317,-0.03221884655952453,-0.03822288662195206,0.042644619941711426,-0.010644816793501377
1772364941825142800,0.249142822265625,0.07367510260432027,0.36567864775359626,-0.14777531701922417,0.003698732703924179,0.03215176612138748,-0.020720355212688446
1772364941835213000,0.259213134765625,0.06491690060389228,0.29380758976340293,-0.28453473450541494,0.029031619429588318,-0.0107806958258152,-0.020976608619093895
1772364941845282800,0.26928271484375,0.09289409100566991,0.14575462484657764,-0.24077917940914628,0.04103315621614456,-0.053470104932785034,-0.02408771403133869
1772364941855352800,0.279352783203125,0.13209800154641269,0.02968377512395382,0.007747837647795677,0.03004946932196617,-0.06271149963140488,-0.026093974709510803
1772364941865422800,0.2894228515625,0.14809182648933492,-0.02517886492013931,0.30530630437731743,0.011714671738445759,-0.040127627551555634,-0.029706820845603943
1772364941875494000,0.299493896484375,0.1488566003167536,-0.1106429794549942,0.4398176506757736,-0.005957453045994043,0.01559891551733017,-0.02395918034017086
1772364941885564000,0.30956396484375,0.1344710782201495,-0.1709960336089134,0.3577425940573215,-0.009792671538889408,0.06182447075843811,-0.006318137049674988
1772364941895634000,0.319634033203125,0.13523861939338966,-0.2363350594818592,0.034012159717082976,-0.0011127004399895668,0.0593390017747879,0.010143759660422802
