time,seconds_elapsed,z,y,x
1772366269307703000,0.113703125,0.00030931364744901657,-0.0013128845021128654,-0.000027239322662353516
1772366269317773000,0.12377294921875,0.0013748439960181713,-0.0017570997588336468,-0.00008662790060043335
1772366269327843000,0.133843017578125,-0.00037810299545526505,-0.0008840751834213734,-0.0009919153526425362
1772366269337913000,0.1439130859375,-0.002271610777825117,-0.0027919639833271503,0.003498706966638565
1772366269347983000,0.153983154296875,0.00015563098713755608,-0.00037228967994451523,0.0010321037843823433
1772366269358054100,0.16405419921875,-0.0015431991778314114,0.0002889730967581272,-0.0020832614973187447
1772366269368124200,0.174124267578125,-0.0008156648837029934,-0.0020854028407484293,-0.0009413091465830803
1772366269378194200,0.184194091796875,0.00017662858590483665,0.0006275591440498829,-0.0022103050723671913
1772366269388264200,0.19426416015625,-0.0001971423625946045,0.00003983033820986748,0.00007212162017822266
1772366269398334000,0.204333984375,-0.00008528959006071091,0.0008129463531076908,0.0009781289845705032
1772366269408404200,0.214404296875,-0.0008588638156652451,-0.0007946332916617393,-0.0017886543646454811
1772366269418474200,0.22447412109375,-0.0009941523894667625,0.00003440864384174347,-0.0012624142691493034
1772366269428545300,0.234545166015625,0.00022944249212741852,0.0005943006835877895,-0.001549743115901947
1772366269438615000,0.244614990234375,0.0005945614539086819,-0.0031892522238194942,-0.0008615823462605476
1772366269448685000,0.25468505859375,-0.0020565390586853027,0.0009765462018549442,-0.0027872398495674133
1772366269458755000,0.264755126953125,-0.00028393929824233055,0.0009544421918690205,-0.001749139279127121
1772366269468825000,0.2748251953125,-0.002115996088832617,-0.0008535538800060749,0.00022746529430150986
1772366269478895000,0.28489501953125,-0.00028986670076847076,0.00043728016316890717,-0.0012479256838560104
1772366269488966100,0.294966064453125,0.0026395865716040134,-0.003997087944298983,0.001934749074280262
1772366269499036200,0.3050361328125,-0.0011729947291314602,-0.0014529703184962273,0.000017805956304073334
1772366269509106200,0.315106201171875,-0.00039862608537077904,-0.000011220108717679977,0.001865302212536335
1772366269519176200,0.32517626953125,0.00200221361592412,-0.0011308128014206886,-0.00040157977491617203
1772366269529246200,0.33524609375,0.001628858968615532,-0.0008808174170553684,-0.0008788015693426132
1772366269539316200,0.345316162109375,0.0007090033032000065,0.0037632030434906483,0.0002993810921907425
1772366269549386000,0.355385986328125,0.0016141613014042377,-0.0007841284386813641,0.0011091651394963264
1772366269559457000,0.36545703125,0.00026313960552215576,0.0015546595677733421,-0.002707943320274353
1772366269569527000,0.375527099609375,0.000532323494553566,0.0008509685285389423,-0.0016059977933764458
1772366269579597300,0.385597412109375,0.0037603413220494986,-0.0004888679832220078,-0.0011567221954464912
1772366269589667000,0.3956669921875,-0.000422788318246603,0.0014181765727698803,0.0016481010243296623
1772366269599737000,0.405737060546875,0.0005396781489253044,-0.0016154299955815077,-0.0003418130800127983
1772366269609807000,0.41580712890625,0.0017980593256652355,0.0007626507431268692,0.0013881810009479523
1772366269619877000,0.425877197265625,-0.0019295671954751015,-0.000528982374817133,-0.0004451386630535126
1772366269629948200,0.4359482421875,0.002287218812853098,-0.0008088052272796631,-0.0005197273567318916
1772366269640018200,0.44601806640625,-0.00025077350437641144,0.0010197209194302559,-0.00002517830580472946
1772366269650088200,0.456088134765625,0.0017446777783334255,-0.003174429526552558,-0.0020788097754120827
1772366269660158200,0.466158203125,0.00059871980920434,0.0018200627528131008,-0.0004992885515093803
1772366269670228200,0.476228271484375,0.0005963072180747986,-0.0034326049499213696,-0.0014030691236257553
1772366269680298000,0.486298095703125,-0.0024788444861769676,0.0005155312828719616,-0.0028369156643748283
1772366269690369000,0.496369140625,-0.00026267580687999725,-0.001487241592258215,0.0006298720836639404
1772366269700439300,0.506439208984375,0.001558393705636263,-0.0006462153978645802,-0.0009776121005415916
1772366269710509600,0.516509521484375,0.0003939559683203697,-0.0009819641709327698,0.0005215974524617195
1772366269720579600,0.52657958984375,-0.0008276356384158134,0.00047451863065361977,0.0015897909179329872
1772366269730649300,0.5366494140625,-0.0007786829955875874,-0.0022660254035145044,-0.00021193362772464752
1772366269740719600,0.5467197265625,0.0011198841966688633,-0.0008420329540967941,-0.0010233987122774124
1772366269750789600,0.55678955078125,-0.0003073541447520256,0.0010066921822726727,-0.0005689701065421104
