time,seconds_elapsed,z,y,x
1772366257072087600,0.112087646484375,-0.03189619047641754,0.002113548954715952,-0.0036653906397521494
1772366257082157600,0.122157470703125,-0.027573651102185247,-0.004205507132131606,0.00699446199722588
1772366257092227600,0.1322275390625,-0.023846155011653897,0.0007393927909899503,0.0018259367855265735
1772366257102298600,0.142298583984375,-0.034487960535287854,0.001855583005119115,0.002779693846404552
1772366257112368600,0.15236865234375,-0.03822948515117168,-0.0011402286768425255,0.0020448402332141993
1772366257122438400,0.1624384765625,-0.030431963142752646,0.0031332656575832514,0.0006526552224531769
1772366257132509400,0.172509521484375,-0.031658874589204786,-0.003099710447853431,-0.004480068023502827
1772366257142579500,0.182579345703125,-0.03166004363298416,-0.0025742800679523494,0.0022937004277482627
1772366257152649500,0.1926494140625,-0.03222118464708328,-0.0042756223594304175,0.010835391866974532
1772366257162719500,0.202719482421875,-0.02850245638489723,0.005571525655174627,-0.0030405367396771905
1772366257172790500,0.21279052734375,-0.028492519512772558,0.005943354642251506,0.002244454458542168
1772366257182860500,0.222860595703125,-0.034927520996332166,0.004640281820204109,0.0007208250878378748
1772366257192930600,0.2329306640625,-0.034036709636449815,0.0021855273455381394,0.0018977233801037072
1772366257203000600,0.24300048828125,-0.0292401230096817,0.0037590420062653717,-0.00032689386680722233
1772366257213071600,0.253071533203125,-0.028479660031199453,0.0005343900044914335,0.004622581766732037
1772366257223141400,0.263141357421875,-0.03416530445218086,0.0001615837698802352,0.00211147572863847
1772366257233211400,0.27321142578125,-0.022971710264682768,0.00015454210774041712,0.0010434081057086586
1772366257243282400,0.283282470703125,-0.02983925794661045,0.0015850133022759108,-0.0016742533551529048
1772366257253352400,0.2933525390625,-0.048699441239237785,-0.001900381128070876,-0.0028931641582399603
1772366257263422500,0.30342236328125,-0.0053021980613470075,0.0037865693340077993,-0.003354388461820781
1772366257273492500,0.313492431640625,-0.03223813578188419,0.002788507340522483,0.009918532750383019
1772366257283563500,0.3235634765625,-0.02130640740096569,-0.003663828870328143,0.00336450799703598
1772366257293633500,0.333633544921875,-0.028950200152397153,0.00543135913265869,0.0014354030979797244
1772366257303703600,0.34370361328125,-0.03045709758400917,0.0037254045981448144,-0.0005979293605312705
1772366257313774600,0.353774658203125,-0.0348041868776083,-0.010498296266561373,0.005245280242338776
1772366257323844400,0.36384423828125,-0.03091536274552345,-0.006771905287727713,0.00898030205219984
1772366257333914600,0.37391455078125,-0.0315057298541069,0.005903835482615977,-0.001109751340188086
1772366257343984600,0.383984619140625,-0.021322774013876913,0.0013651326070539653,-0.005743219827115536
1772366257354055400,0.394055419921875,-0.026124621337652205,-0.010127700255345552,-0.0018401114413514731
1772366257364125400,0.40412548828125,-0.03390577673316002,-0.00035504224905744195,-0.001687660825997591
1772366257374195500,0.414195556640625,-0.028499533775448796,0.0047973081459756935,0.007369688517786562
1772366257384265500,0.424265380859375,-0.03193944509625435,-0.0033010691056959327,-0.0045647140996530645
1772366257394336500,0.43433642578125,-0.019089315873384475,0.0042148320829030125,-0.004905307698249817
1772366257404406500,0.444406494140625,-0.02852817534804344,0.0010257445848546921,-0.00018036153558641672
1772366257414476300,0.454476318359375,-0.024926351463794707,0.001800382219161838,0.009900631767511367
1772366257424547300,0.46454736328125,-0.022377251502871513,0.0030212292510084808,0.005837364383973181
1772366257434617600,0.47461767578125,-0.03315758871436119,-0.004257237319368869,-0.006078918054886162
1772366257444687600,0.4846875,-0.028967151287198064,0.001105714485887438,0.0005077668590471148
1772366257454757400,0.49475732421875,-0.02553893040418625,0.00702686642948538,0.00319938056319952
1772366257464828400,0.504828369140625,-0.03704816641211509,0.0017986012540291993,0.0006635419426485895
1772366257474898700,0.514898681640625,-0.026563012754917143,0.009247446822095662,0.0017902809502556918
1772366257484968400,0.524968505859375,-0.029852117428183556,0.003300457184342667,0.001263772858120501
1772366257495038500,0.53503857421875,-0.04362754480242729,-0.003161331841442734,-0.0005890884669497608
1772366257505109500,0.545109619140625,-0.03015899142026901,-0.001104728105198592,0.003928096696548164
1772366257515179500,0.555179443359375,-0.03148994776308536,0.005491756683541462,0.003700936877168715
1772366257525249500,0.56524951171875,-0.026399346625804898,0.0009455189554952085,0.0028669702710583805
1772366257535320600,0.575320556640625,-0.027145196557044983,-0.0036994755724444983,0.0036290041521191596
1772366257545390600,0.585390625,-0.03567337092757225,-0.004394983555935323,0.0039268911201506855
1772366257555460400,0.59546044921875,-0.02340074933171272,-0.002286804896080866,0.000037628596648573876
1772366257565530600,0.605530517578125,-0.02579553551375866,0.003964044792763888,0.00012822948954999445
1772366257575601700,0.6156015625,-0.022048165678977966,-0.003479549211449921,-0.002108735782280564
1772366257585671400,0.62567138671875,-0.03401508232653141,-0.002656551523925736,-0.002151515478082001
1772366257595741400,0.635741455078125,-0.03596270926296711,-0.0017419574296567589,0.007673968693986535
1772366257605811700,0.645811767578125,-0.029230186137557027,0.0033872404186520723,-0.0022159224838018414
1772366257615882500,0.655882568359375,-0.02623509597480297,0.0016422233822289854,-0.0010761413315311073
1772366257625952500,0.665952392578125,-0.03685819679796695,-0.003041112128412351,-0.0014764292281121015
1772366257636022500,0.6760224609375,-0.032960020315647126,-0.0005411668051499873,-0.0010558291958644985
1772366257646093600,0.686093505859375,-0.027267946153879164,-0.00038387561789713796,-0.000961940367333591
1772366257656163300,0.696163330078125,-0.029219664743542668,-0.0029241894841659814,-0.0009213526286184787
1772366257666233600,0.706233642578125,-0.033409517648816105,-0.004200611761305481,0.0014869140895083545
1772366257676303400,0.716303466796875,-0.03461304821968078,-0.0023637517229653893,0.002678900353051722
1772366257686374400,0.72637451171875,-0.02324351294338703,-0.00533579893684946,0.0018388327997177838
1772366257696444000,0.73644384765625,-0.020102292308211325,0.0018672460434492675,0.0024085224464535713
1772366257706514000,0.746513916015625,-0.027435119414329526,0.0020192217347677795,0.008113931013830006
1772366257716585000,0.7565849609375,-0.033116672182083126,-0.0027351605849340556,0.011669869929738341
1772366257726654700,0.76665478515625,-0.022788754913210866,-0.0023859909542370585,0.00997720413506031
1772366257736724700,0.776724853515625,-0.02921791117787361,-0.0011018694278318434,0.0002341740820556879
1772366257746795000,0.786794921875,-0.02651566648185253,-0.013404575634701177,-0.0001685980325564742
1772366257756865800,0.79686572265625,-0.022621581652760504,-0.0016374193429481237,0.008416786417923866
1772366257766935800,0.806935791015625,-0.014104513198137282,0.007725708014378324,-0.006202252173610031
1772366257777005800,0.817005859375,-0.02398644026517868,-0.005030431915260851,-0.0019948270790278912
1772366257787075800,0.827075927734375,-0.022660744619369507,-0.01130203213118948,-0.0009933584189042448
1772366257797147000,0.83714697265625,-0.04437164116799831,-0.0032399043698329477,0.002745389718003571
1772366257807217000,0.847216796875,-0.030016952601075172,-0.0014890147150494158,0.0023535043235868216
1772366257817286700,0.85728662109375,-0.027167992910742757,-0.008558505576709285,-0.0026104382267221806
1772366257827357700,0.867357666015625,-0.05199731374084949,-0.002724949718173593,0.0003453793715685606
1772366257837428000,0.877427978515625,-0.024323124873638153,0.005696421543322503,0.002742467108555138
1772366257847498000,0.887498046875,-0.03000000146627426,-0.01106746532348916,0.006349624755047262
1772366257857567700,0.897567626953125,-0.028646833291649815,0.005879970549838617,0.0008445245327427983
1772366257867638800,0.907638671875,-0.03567512449324131,-0.0024586817311123012,0.010985979318805038
1772366257877708800,0.917708740234375,-0.03148468706607818,-0.004068427615845575,0.006663586075045168
1772366257887778800,0.92777880859375,-0.025495091262459753,0.001450609800266102,-0.0026741511126980185
1772366257897848800,0.937848876953125,-0.034172903236746786,-0.001166714824968949,-0.0017366875994950532
1772366257907920000,0.947919921875,-0.03595569500029087,0.0007378127552568912,-0.0016109057953581213
1772366257917989600,0.95798974609375,-0.02622632814645767,0.0019006277232430874,0.0008493468383327126
1772366257928060000,0.968059814453125,-0.025032734447717666,0.00013635799707844852,0.008582169580087066
1772366257938131000,0.978130859375,-0.030564065089821815,0.0037852450266014784,0.0034846637779846787
1772366257948201000,0.988200927734375,-0.027269699719548224,0.0031475225117988882,0.003858173265494406
1772366257958270700,0.998270751953125,-0.03550035244822502,0.009467985104443504,0.00145542297270149
1772366257968341000,1.008341064453125,-0.027273206850886342,0.0016115907819475978,-0.004165266453288495
1772366257978412000,1.018412109375,-0.03221475490629673,-0.007444890912156552,0.0007140300208702683
1772366257988481800,1.028481689453125,-0.018149989196658133,0.006170039537595585,-0.0017354454904794693
1772366257998551800,1.0385517578125,-0.03955050462186336,0.0021062332979403433,-0.0032881913578137753
1772366258008621800,1.048621826171875,-0.03266775937080383,-0.0032135826184879986,0.0025483327759429813
1772366258018692600,1.058692626953125,-0.02114215674996376,-0.0058749564480036496,-0.0020389584816992283
1772366258028763000,1.068762939453125,-0.03432254084050655,-0.0029459263919387013,0.0027936858391389248
1772366258038833000,1.0788330078125,-0.0253448691368103,-0.00012997392206452786,-0.008898468987643718
1772366258048904000,1.088904052734375,-0.03448036175072193,-0.005006475650938228,-0.0011563304282724857
1772366258058973700,1.0989736328125,-0.03298457023501396,0.008128005204955116,-0.0018877499753609298
1772366258069044000,1.1090439453125,-0.03687748602032661,0.005984883095882833,0.0028395708074793217
1772366258079113700,1.11911376953125,-0.03388941012024879,-0.000550656152702868,0.0003174684513360262
1772366258089184800,1.129184814453125,-0.035386955201625825,0.0029474881613627073,0.00729932669531554
1772366258099254800,1.1392548828125,-0.02775309932231903,0.0012306651729624717,0.0067689096130430695
1772366258109325000,1.149324951171875,-0.032386604341864585,0.006838495117379352,-0.006742496530152857
1772366258119394800,1.159394775390625,-0.03313011618554592,-0.0003824234463274479,-0.0039590398240834474
1772366258129465900,1.1694658203125,-0.027890461966395375,0.004316319695999845,-0.004638656118698418
1772366258139536000,1.179535888671875,-0.03372632851302623,-0.0009047942194622009,0.005958835339173674
1772366258149605600,1.189605712890625,-0.03372399042546749,-0.0002452982642687857,0.004650711882673204
1772366258159676000,1.199676025390625,-0.031766426616907116,-0.000209770293161273,0.0002866349216550588
1772366258169747000,1.209746826171875,-0.03326280265450477,-0.007972020058799534,0.00043583413399755954
1772366258179816700,1.219816650390625,-0.025475802040100096,-0.012173362472467125,0.004725859478116035
1772366258189886700,1.22988671875,-0.03445581183135509,0.004177587078744546,-0.0027958412636071442
1772366258199957800,1.239957763671875,-0.030416765573620795,0.0031632680702023204,0.004710881104692816
1772366258210028000,1.250028076171875,-0.023235914158821105,-0.003276199525920674,-0.004017017089016735
1772366258220097800,1.260097900390625,-0.03327157048285007,-0.0003196695415768772,-0.001103285066783428
